price;mileage;power;make_model;date;fuel;gear;offer_type;version;link
12199;41545;;BMW R 1200 GS;Jun-13;;;Used;ADV. TRIPLE BLACK + KOFFERS;/offers/bmw-r-1200-gs-adv-triple-black-koffers-black-28e1a12a-77e2-4807-aeda-0c6692555e6e
14450;52500;160.0;BMW K 1600 GT;Jun-15;Gasoline;Manual;Used;;/offers/bmw-k-1600-gt-gasoline-white-9509dbbe-332b-585a-e053-0100007fc471
16495;5313;;BMW R 1200 GS LC;Jan-17;;;Used;;/offers/bmw-r-1200-gs-lc-blue-991cdd53-9dc0-4839-9a07-3904c345355b
13299;0;;Yamaha TMAX 560;Jan-21;Gasoline;Automatic;New;;/offers/yamaha-tmax-560-gasoline-grey-1739e3df-351c-45c8-b736-82c5cc2622ed
6600;9873;75.0;KTM 690 Duke;Jul-17;Gasoline;;Used;Duke 690 r;/offers/ktm-690-duke-duke-690-r-gasoline-orange-36380223-29d5-4091-a6f0-7c146ecc7404
9445;47943;;KTM 1190 Adventure;Nov-13;Gasoline;;Used;;/offers/ktm-1190-adventure-gasoline-orange-22c87252-bbcc-44e5-bf4d-f7415e0bb483
980;15400;10.0;SYM Symphony 125;Jan-12;Gasoline;;Used;SR;/offers/sym-symphony-125-sr-gasoline-grey-04bdd25f-de10-4278-88f6-a54fbed43c61
21900;10000;299.0;BMW R 50;Apr-69;Others;;Used;;/offers/bmw-r-50-others-black-a9e3cf17-0c57-44ac-a56b-ba1e4d41a913
11500;9200;165.0;BMW S 1000 R;Agu-17;Gasoline;;Used;hp;/offers/bmw-s-1000-r-hp-gasoline-white-b905714f-2876-4e55-a618-5fcef506abd1
31990;1460;126.0;Honda GL 1800;Mei-20;Gasoline;Automatic;Demonstration;Gold Wing Tour DCT Airbag Navigation;/offers/honda-gl-1800-gold-wing-tour-dct-airbag-navigation-gasoline-black-3585056c-49cd-48a8-9cf3-e0a879fbc1c0
11490;2776;95.0;BMW F 850 GS;Sep-19;Gasoline;Manual;Used;Sondermodell Trophy Oceania;/offers/bmw-f-850-gs-sondermodell-trophy-oceania-gasoline-89f7c2a5-f8fe-4a25-8a37-f1f8649ecd04
7000;6001;54.0;Yamaha TMAX 530;Mei-14;Gasoline;Automatic;Used;;/offers/yamaha-tmax-530-gasoline-black-49aa7cc3-2ba4-bf46-e053-0100007fe33c
3500;2;12.0;Honda PCX 125;Jul-21;Gasoline;Automatic;Used;WW125) -SOFORT VERFÜGBAR-;/offers/honda-pcx-125-ww125-sofort-verfuegbar-gasoline-white-ca4aaab5-b121-45c1-a74f-2ac4160c084a
12000;14000;165.0;BMW S 1000 R;Mei-20;Gasoline;;Used;hp;/offers/bmw-s-1000-r-hp-gasoline-white-b924e452-33d4-47cd-996a-7d235fec3fb4
1800;30000;11.0;Suzuki DR 125;Apr-11;Gasoline;Manual;Used;;/offers/suzuki-dr-125-gasoline-yellow-95eceb70-2fbf-4bcb-990a-b2eb735e76d7
7650;4200;95.0;Honda CBR 650;Mar-19;Gasoline;Manual;Used;;/offers/honda-cbr-650-gasoline-red-919608c4-187c-975b-e053-0100007ff92a
8580;33247;150.0;KTM 1190 Adventure;Sep-13;Gasoline;Manual;Used;Koffer*;/offers/ktm-1190-adventure-koffer-gasoline-orange-2e0ef6a5-7e26-4b51-9950-c638b4d0d388
10000;9960;61.0;Aprilia RS 250;Jul-95;Gasoline;Manual;Used;;/offers/aprilia-rs-250-gasoline-orange-6728e8b7-3bf9-5a2d-e053-0100007fbcda
10650;22400;95.0;BMW F 850 GS;Jun-18;Gasoline;;Used;;/offers/bmw-f-850-gs-gasoline-white-eb982677-01e8-42fd-b689-64dd52280432
15000;123456;140.0;Yamaha Vmax;Mar-97;Gasoline;;Used;;/offers/yamaha-vmax-gasoline-white-bf8c11c7-5268-7f26-e053-0100007f1333
6500;37000;34.0;Kawasaki Ninja ZX-6R;Jun-09;Gasoline;;Used;;/offers/kawasaki-ninja-zx-6r-gasoline-green-6bdc3bc5-8df5-3c4d-e053-0100007f1a9e
11500;32000;156.0;BMW S 1000 XR;Feb-17;Gasoline;;Used;HP;/offers/bmw-s-1000-xr-hp-gasoline-silver-510cf8b5-a147-4e0b-a237-d02d1f74d474
10800;1000;54.0;Honda X-ADV;Sep-20;Gasoline;;Used;;/offers/honda-x-adv-gasoline-red-7b157291-91db-4da7-b3f8-dab3dfbefdec
6790;25580;118.0;Kawasaki Versys 1000;Mar-12;Gasoline;Manual;Used;ABS;/offers/kawasaki-versys-1000-abs-gasoline-white-ad617a01-fd6d-4bf8-9db5-e2511b8855d3
6650;24500;95.0;Buell XB 12;Mei-09;Gasoline;;Used;;/offers/buell-xb-12-gasoline-black-d1583c06-f633-474f-9297-437b401ad566
23290;7388;213.0;Ducati;Jan-18;;;Used;PANIGALE V4 S;/offers/ducati-others-panigale-v4-s-red-3dded49f-53d3-4c41-a892-8a73be8825da
7300;1000;76.0;KTM 300 EXC;Jun-19;Two Stroke Gasoline;;Used;;/offers/ktm-300-exc-two-stroke-gasoline-orange-fd9c8dc6-6ad2-e744-e053-0100007f89fa
6200;27000;173.0;Honda VFR 1200;Jul-10;Gasoline;Manual;Used;;/offers/honda-vfr-1200-gasoline-red-40ba5fc5-c652-2e5e-e053-0100007f3431
11900;36000;140.0;Triumph Tiger Explorer;Jun-16;Gasoline;;Used;;/offers/triumph-tiger-explorer-gasoline-white-d91fdbbf-2f0d-d53f-e053-0100007f2b02
6100;900;26.0;Piaggio MP3 300;Jan-20;Gasoline;Automatic;Used;HPE Sport;/offers/piaggio-mp3-300-hpe-sport-gasoline-black-664b988e-5496-4c65-8708-87fe13c1b8ab
850;1761;8.0;Znen;Jun-13;Gasoline;;Used;;/offers/znen-other-gasoline-white-fecaedc3-407c-307b-e053-0100007fd581
6500;19000;61.0;BMW C 650;Jul-16;Gasoline;;Used;SPORT;/offers/bmw-c-650-sport-gasoline-orange-b3952a77-6d5f-4b2e-b98e-8af0233c25a4
13370;140;;Zero;Jan-21;;;New;FXS ZF7.2;/offers/zero-others-fxs-zf7-2-green-925f44b6-9c98-496e-a220-a28374e66a4c
6750;22879;;Yamaha MT-07;Jan-19;;;Used;ABS;/offers/yamaha-mt-07-abs-black-ba49b9d7-113f-4408-8d5a-bb17704d4ce9
8489;48483;150.0;KTM 1190 Adventure;Mar-16;Gasoline;Manual;Used;Akrapovic, Tieferlegung;/offers/ktm-1190-adventure-akrapovic-tieferlegung-gasoline-d2ccc67a-2a5e-4d08-a54f-0adaa437572a
8900;35000;105.0;BMW R 1200 GS;Apr-11;Gasoline;Manual;Used;;/offers/bmw-r-1200-gs-gasoline-black-ba3c8bc3-b1ee-1142-e053-0100007f618e
18595;300;155.0;Ducati;Feb-21;Gasoline;Manual;Used;Panigale V2 MY2021 * sofort Lieferbar/Versand *;/offers/ducati-others-panigale-v2-my2021-sofort-lieferbar-versand-gasoline-556c7118-d0c0-419a-977b-5b8d60de506e
12900;18000;200.0;Kawasaki ZZR 1400;Nov-13;Gasoline;Manual;Used;Ninja ZX-14R;/offers/kawasaki-zzr-1400-ninja-zx-14r-gasoline-white-486f2cc3-4b4d-9768-e053-0100007f89a5
1700;10000;15.0;KSR Moto TR 125;Sep-17;Gasoline;;Used;;/offers/ksr-moto-tr-125-gasoline-white-6211fd7d-2655-4cb8-b802-57a18d1fc0d3
350;999999;4.0;REX 50;Jan-11;Gasoline;;Used;;/offers/rex-50-gasoline-orange-1ce0d846-5e0d-4e7f-ba07-fa287058509b
2100;1780;20.0;Others MGM Quad`s;Sep-15;Gasoline;;Used;SPYRACING E4;/offers/others-mgm-quad-s-spyracing-e4-gasoline-black-c4652138-1902-42b2-b671-39a571d42bc7
9300;4288;95.0;BMW F 900 R;Mar-20;Gasoline;Manual;Demonstration;A2 A 2 mit Tieferlegung;/offers/bmw-f-900-r-a2-a-2-mit-tieferlegung-gasoline-blue-cbd7cc9d-f19d-4aed-aafd-11250296ff5e
20300;1800;165.0;BMW S 1000 XR;Mar-21;Gasoline;Automatic;Used;full optional;/offers/bmw-s-1000-xr-full-optional-gasoline-red-413d4cce-148b-4ab7-8524-02103f75e0dd
10499;0;;CF Moto CForce 850;Jul-21;Diesel;;Used;XC T3;/offers/cf-moto-cforce-850-xc-t3-diesel-black-35c933fa-dcae-4bb9-a47a-16eb37fe3a4c
13500;2500;107.0;BMW R 1200 RS;Agu-18;Gasoline;;Used;0;/offers/bmw-r-1200-rs-0-gasoline-black-153e33f4-5797-44ec-96d3-ee363229c6c3
250;30000;30.0;Kymco People One;Jun-04;Gasoline;;Used;150;/offers/kymco-people-one-150-gasoline-grey-7a92e66e-ec83-674c-e053-e250040aef26
800;86;14.0;Rolektro Eco-City;Jun-20;Electric;;Used;;/offers/rolektro-eco-city-electric-black-653a4cf7-f9c6-41e9-bdc6-9a03383358d2
9500;135;18.0;Zündapp KS 125;Jun-69;Two Stroke Gasoline;Manual;Used;517-05 | 1969 | Zwart | ZF-57-73 | 135 km |;/offers/zuendapp-ks-125-517-05-1969-zwart-zf-57-73-135-km-two-stroke-gasoline-black-91eae272-9692-42d5-b927-8de853b37258
6000;34000;109.0;Ducati Monster 821;Sep-14;Gasoline;;Used;Dark;/offers/ducati-monster-821-dark-gasoline-black-55e4f1c9-26db-4ee2-929b-231d84178a5f
11599;0;;Can Am Renegade;Jul-21;Diesel;;Used;;/offers/can-am-renegade-diesel-black-960de9e1-789f-40e9-8161-2bef525baf74
7000;4000;;Honda CBR 1000;Sep-10;Gasoline;;Used;RR FIREBLADE;/offers/honda-cbr-1000-rr-fireblade-gasoline-orange-0be0d3b3-4d6b-4430-b5e3-56d28808a6b5
12495;11759;;Harley-Davidson Sportster XR 1200;Jan-11;Gasoline;;Used;XR1200X;/offers/harley-davidson-sportster-xr-1200-xr1200x-gasoline-black-1eb17b9d-f896-4fca-9602-c674aacabaef
2500;4400;20.0;Shineray XY 250;Jul-14;Gasoline;;Used;;/offers/shineray-xy-250-gasoline-silver-b7660c14-c441-4c5a-a57e-891829855a5f
11800;22867;;Harley-Davidson Sportster 1200;Jan-16;;;Used;XL1200T SUPERLOW;/offers/harley-davidson-sportster-1200-xl1200t-superlow-black-5f724eed-6cf5-4f68-b177-b4caebbdd510
7289;21070;107.0;Honda CBF 1000;Jan-13;Gasoline;Manual;Used;F - Topcase, Kofferträger, 2. Hand;/offers/honda-cbf-1000-f-topcase-koffertraeger-2-hand-gasoline-black-819a5d95-95c7-4d77-a0b4-014a42794229
300;15672;61.0;Explorer Race 50;Agu-10;Gasoline;Automatic;Used;;/offers/explorer-race-50-gasoline-red-d17743e2-2cfe-40e8-a587-f79f47fa87a1
11000;33508;77.0;Harley-Davidson Dyna Street Bob;Feb-14;Gasoline;;Used;;/offers/harley-davidson-dyna-street-bob-gasoline-grey-70d3ebb8-abf9-5608-e053-0100007f06aa
7600;48200;86.0;BMW F 800 GS;Mei-09;Gasoline;Manual;Used;;/offers/bmw-f-800-gs-gasoline-yellow-28c5eebf-be04-c23f-e053-0100007f3e54
7500;2300;48.0;Honda CTX 700;Jun-16;Gasoline;;Used;;/offers/honda-ctx-700-gasoline-black-93b1d70e-32b0-4ab9-b51a-ff1f51da72b4
10490;27400;90.0;Yamaha XV 1900;Jun-09;Gasoline;Manual;Used;Midnight Star TOP;/offers/yamaha-xv-1900-midnight-star-top-gasoline-black-c523ef5d-9827-4177-a37d-1cd8049c4eb2
11990;13516;67.0;Harley-Davidson Sportster 1200;Mei-18;Gasoline;Manual;Used;Roadster;/offers/harley-davidson-sportster-1200-roadster-gasoline-black-55646751-578d-48ca-bd39-70510c8d5c80
9500;22000;167.0;Suzuki GSX-S 1000;Agu-15;Gasoline;Manual;Used;;/offers/suzuki-gsx-s-1000-gasoline-blue-a65997c4-e059-0e12-e053-0100007fc52c
8900;359;54.0;Yamaha;Jul-20;Gasoline;Manual;Used;SCR 950;/offers/yamaha-others-scr-950-gasoline-red-beda4e7f-4016-42d6-adf5-72bf4e41f6d7
10990;15365;;Yamaha YZF 1000;Mar-13;Gasoline;;Used;R1 CROSS PLANE;/offers/yamaha-yzf-1000-r1-cross-plane-gasoline-white-df8a83e7-f800-4fab-bd3a-eb91ca0cefa7
11999;3669;58.0;Honda VT 1300;Jan-12;Gasoline;;Used;CX;/offers/honda-vt-1300-cx-gasoline-silver-3c213b89-8a9b-4fce-a015-33f3f2e86453
66550;0;102.0;Brough Superior;#NAME?;Gasoline;Manual;New;Lawrence * Limited edition 1 of 188 *;/offers/brough-superior-lawrence-limited-edition-1-of-188-gasoline-grey-c666783a-2143-46e6-96c2-ee694973faad
8200;56300;110.0;Yamaha XT 1200;Mar-12;Gasoline;Manual;Used;;/offers/yamaha-xt-1200-gasoline-white-992da4bf-39aa-c76b-e053-0100007f54dc
9500;7;48.0;Kawasaki W 800;Des-20;Gasoline;Manual;Used;Street;/offers/kawasaki-w-800-street-gasoline-black-40a1e6e9-1c52-4d4c-b7be-f3cf44f443f1
20649;1;;Kawasaki;Jan-20;Gasoline;;New;Z H2;/offers/kawasaki-others-z-h2-gasoline-black-9908505f-00a9-4d6f-bf8f-135e5022a058
10500;26000;1088.0;MV Agusta Turismo Veloce 800;Mei-15;Gasoline;;Used;;/offers/mv-agusta-turismo-veloce-800-gasoline-red-2f9317c6-0b48-f210-e053-0100007f1b98
9999;4440;;Yamaha Tracer 700;Jan-20;Gasoline;;Used;ABS;/offers/yamaha-tracer-700-abs-gasoline-blue-690b7c8a-774a-44ed-a2d3-663254845c89
550;4600;3.0;Nova Motors Retro Cruiser;Feb-15;Gasoline;;Used;;/offers/nova-motors-retro-cruiser-gasoline-beige-3071c0ba-e285-8274-e053-0100007fd79b
16897;20500;;Ducati Multistrada 1260;Mei-18;Gasoline;Manual;Used;D-Air;/offers/ducati-multistrada-1260-d-air-gasoline-red-bbb25d90-0104-442a-8092-0df3a06f1060
6490;5750;73.0;KTM 690 Duke;Mar-17;Gasoline;Manual;Used;1.Hd. kurzes Heck / tip top;/offers/ktm-690-duke-1-hd-kurzes-heck-tip-top-gasoline-white-95f73dfe-f4ad-4b00-b3bc-5e1f7fa09132
6100;53300;64.0;Triumph Bonneville T100;Mei-05;Gasoline;;Used;;/offers/triumph-bonneville-t100-gasoline-black-33ace1c4-1578-c472-e053-0100007f0fc6
6999;26749;125.0;Honda CB 1000;Jan-10;;;Used;R ABS;/offers/honda-cb-1000-r-abs-black-ae4b003d-e351-4574-add2-a708a4f8e7c4
2990;39229;77.0;Honda CBF 600;Jun-04;Gasoline;Manual;Used;S;/offers/honda-cbf-600-s-gasoline-blue-3b6d0976-6670-44cc-9562-700814ce792e
9700;2700;65.0;CF Moto Tracker;Okt-15;Gasoline;Automatic;Used;800;/offers/cf-moto-tracker-800-gasoline-grey-a1f497be-890f-7c44-e053-0100007f9a75
2100;1800;11.0;SYM Wolf SB 125 Ni;Jun-20;Gasoline;;Used;;/offers/sym-wolf-sb-125-ni-gasoline-white-6f7243c4-b2c2-d47e-e053-0100007f0c4d
6990;16110;;Yamaha MT-09;Jul-15;Gasoline;;Used;;/offers/yamaha-mt-09-gasoline-silver-0d2f26af-40f8-4f2c-9577-c47d441a6393
9000;25900;50.0;BMW R 75/5;Jun-73;Gasoline;;Used;;/offers/bmw-r-75-5-gasoline-blue-a72eeeb0-203d-46c9-914c-67b8edc7986a
25000;400;50.0;BMW R 80 GS;Jan-84;Gasoline;Manual;Used;;/offers/bmw-r-80-gs-gasoline-white-f6e4f9c4-0648-1515-e053-0100007fbc3e
1300;69000;15.0;Honda SH 150;Jul-11;Gasoline;;Used;;/offers/honda-sh-150-gasoline-white-0907f6c1-d878-0420-e053-0100007f00d2
14900;13000;200.0;Kawasaki Ninja H2;Jun-19;Gasoline;Semi-automatic;Used;;/offers/kawasaki-ninja-h2-gasoline-green-28332ec4-dcef-0c1d-e053-0100007f8e33
13900;1;145.0;Honda CB 1000;Nov-20;Gasoline;Manual;Pre-registered;R + Orange/Silver Sonder-Edition Plus;/offers/honda-cb-1000-r-orange-silver-sonder-edition-plus-gasoline-5fbcd4ac-0ac2-4663-86e1-2520d594dc82
11550;5480;152.0;Ducati Multistrada 1200;Sep-16;Gasoline;;Used;;/offers/ducati-multistrada-1200-gasoline-grey-2951c9c4-1347-6c39-e053-0100007ffa2f
13400;11300;150.0;Triumph Speed Triple 1050;Agu-19;Gasoline;Semi-automatic;Used;Speed Triple Rs;/offers/triumph-speed-triple-1050-speed-triple-rs-gasoline-black-0fd933ba-eed1-c76b-e053-0100007f70c4
10000;33000;160.0;KTM 1290 Super Adventure;Jan-17;Gasoline;;Used;t;/offers/ktm-1290-super-adventure-t-gasoline-white-4338bb60-7228-4750-a0a1-638080c2ec5f
26600;1;;BMW S 1000 RR;Jun-21;Gasoline;;Used;;/offers/bmw-s-1000-rr-gasoline-white-2d574fcf-4190-4228-ad6f-343ae7c35d38
15999;1750;102.0;Honda CRF 1100;Jun-20;Gasoline;;Used;FULL OPTIONS AVEC 1750 KMS SUSPENSION PILOTER;/offers/honda-crf-1100-full-options-avec-1750-kms-suspension-piloter-gasoline-red-36b033ec-ef0f-4be3-9897-70a2285f69ac
13550;0;105.0;BMW F 900 XR;Des-20;Gasoline;Manual;New;F 900 XR;/offers/bmw-f-900-xr-f-900-xr-gasoline-0141c187-4528-4ae4-acd7-83617ea1c67c
20000;30000;126.0;Ducati 996;Feb-00;Gasoline;;Used;;/offers/ducati-996-gasoline-red-e35ebeb9-3188-480a-e053-0100007f3519
10000;508;41.0;CF Moto CForce 600;Apr-21;Gasoline;Automatic;Used;4X4;/offers/cf-moto-cforce-600-4x4-gasoline-orange-229f1cc5-5391-3729-e053-0100007f5846
6900;12686;116.0;Suzuki GSX-S 750;Jun-17;Gasoline;;Used;Echapement yoshimura;/offers/suzuki-gsx-s-750-echapement-yoshimura-gasoline-blue-7e9c8365-3ac1-4c2b-87f2-0d2f56b7c0b4
6000;22600;75.0;KTM 690 Duke;Mar-16;Gasoline;;Used;R;/offers/ktm-690-duke-r-gasoline-black-f2bd97c6-e5ea-8513-e053-0100007f75cb
7000;7000;125.0;Yamaha YZF-R6;Okt-05;Gasoline;;Used;R46;/offers/yamaha-yzf-r6-r46-gasoline-yellow-650a4cf3-36b7-4676-a82a-9393efe74fa7
10699;0;;Kawasaki Z 900;Jan-21;;Manual;New;;/offers/kawasaki-z-900-black-0c699635-79a2-4f60-b69e-84a0f8fdca17
900;34456;15.0;Honda PS 125i;Jun-09;Gasoline;;Used;;/offers/honda-ps-125i-gasoline-white-77c76cba-8882-5c3e-e053-0100007ff5ef
7899;1241;;Suzuki SV 650;Jan-21;;;Used;650A;/offers/suzuki-sv-650-650a-black-ad5f7869-9721-4589-b44e-c4b7d0db6b5e
8999;34272;110.0;BMW R 1200 GS Adventure;Mei-12;Gasoline;Manual;Used;;/offers/bmw-r-1200-gs-adventure-gasoline-black-dcb849bf-ea98-b850-e053-0100007f90ba
8280;77;73.0;Yamaha Tracer 700;Des-20;Gasoline;Manual;Used;LED ABS 1 Hand neuwertig!;/offers/yamaha-tracer-700-led-abs-1-hand-neuwertig-gasoline-blue-dded70e8-fde5-47de-9032-79173bbf1b2f
12000;3445;110.0;MV Agusta Turismo Veloce 800;Jul-18;Gasoline;;Used;;/offers/mv-agusta-turismo-veloce-800-gasoline-white-8c769dbf-fbcb-8f65-e053-0100007f0ff8
7000;12000;105.0;KTM 790 Duke;Okt-18;Gasoline;;Used;;/offers/ktm-790-duke-gasoline-black-9ae2fec6-21ab-f324-e053-0100007f8e77
34900;150;101.0;Polaris General;Apr-21;Gasoline;Automatic;New;General 1000 Deluxe L7e Zulassung mit Raupen;/offers/polaris-general-general-1000-deluxe-l7e-zulassung-mit-raupen-gasoline-gold-a868c744-bf1d-46f3-a2f3-e54019053b89
21800;885;72.0;BMW R 100 RS;Mar-81;Gasoline;Manual;Used;HPN-BMW Neuaufbau;/offers/bmw-r-100-rs-hpn-bmw-neuaufbau-gasoline-red-ca0bf39b-722d-cc31-e053-e250040afb95
8400;55554;197.0;Suzuki Hayabusa;Feb-10;Gasoline;Manual;Used;GSX 1300;/offers/suzuki-hayabusa-gsx-1300-gasoline-black-39b53bab-ad78-4788-965b-155a5f0dfb9e
7950;3761;29.0;Others;Mei-20;Gasoline;;Used;QUADRO QV 3;/offers/others-others-quadro-qv-3-gasoline-green-719f20d3-f51e-42e3-b6b1-c4d0ab41ff91
9000;55160;88.0;Harley-Davidson Dyna Wide Glide;Apr-10;Gasoline;;Used;FXDWG;/offers/harley-davidson-dyna-wide-glide-fxdwg-gasoline-black-141e598b-38d1-4f29-8ff9-70d3cfc9000c
14500;20000;160.0;Ducati XDiavel;Sep-16;Gasoline;Manual;Used;;/offers/ducati-xdiavel-gasoline-black-0cb815c3-8b0a-7452-e053-0100007f445e
45000;7510;;Honda VFR 750;Okt-91;Gasoline;;Used;R;/offers/honda-vfr-750-r-gasoline-red-ee8245fa-f058-417f-bdd2-7ef46b40a15c
250;46549;14.0;Aprilia Leonardo 150;Jul-01;Gasoline;;Used;;/offers/aprilia-leonardo-150-gasoline-grey-2ac388bf-2b9e-5a7d-e053-0100007f30cd
11499;2500;163.0;Ducati 1198;Des-15;Gasoline;;Used;weinig km’s;/offers/ducati-1198-weinig-km-s-gasoline-white-479b2ac2-efe4-4d1d-9bb8-52156d027d4e
6279;0;;Piaggio;Jan-21;;;New;BEVERLY 300;/offers/piaggio-others-beverly-300-black-3419f524-836b-4840-ab81-0963cb86635d
8490;22219;;Yamaha XSR 900;Jan-17;;;Used;;/offers/yamaha-xsr-900-grey-d73669aa-15a2-4129-8c4b-7b30fb439d0d
16000;8100;141.0;Triumph Tiger 1200;Jan-18;Gasoline;;Used;;/offers/triumph-tiger-1200-gasoline-green-e10a79bc-b75f-bb12-e053-0100007f5051
10500;14424;116.0;BMW R 1200 GS;Apr-12;Gasoline;Manual;Used;;/offers/bmw-r-1200-gs-gasoline-grey-510fa3c6-c4c8-595c-e053-0100007fdbf5
12500;18000;117.0;Harley-Davidson V-Rod;Apr-05;Gasoline;Manual;Used;;/offers/harley-davidson-v-rod-gasoline-black-39019ec5-60de-7a6a-e053-0100007f24e9
6990;25200;;Yamaha XSR 700;Sep-18;Gasoline;;Used;;/offers/yamaha-xsr-700-gasoline-red-2f642746-8e6d-4069-9475-223da23b2485
11950;0;;Aprilia Tuono;Jan-21;;;New;660;/offers/aprilia-tuono-660-grey-5d62c670-35df-4e52-8ab8-ec1ae15cec8f
9900;2500;106.0;Harley-Davidson VRSC V-Rod;Jan-09;Gasoline;;Used;;/offers/harley-davidson-vrsc-v-rod-gasoline-grey-b509b0c5-23ef-2c2f-e053-0100007f4c0f
7099;1;30.0;Kymco;Des-21;Gasoline;;Pre-registered;New Downtown 350i ABS;/offers/kymco-others-new-downtown-350i-abs-gasoline-grey-30cebfdd-fce7-4672-a62e-e8c986e1d5c9
1750;6000;1.0;Honda PCX 125;Mei-12;Gasoline;;Used;;/offers/honda-pcx-125-gasoline-grey-2590ffbb-b339-cb36-e053-0100007fcc7c
6500;31000;88.0;Ducati Monster 796;Okt-12;Gasoline;;Used;;/offers/ducati-monster-796-gasoline-red-4982f5bd-3e66-8433-e053-0100007f8b9a
15999;42940;73.0;Harley-Davidson Fat Boy;Jun-06;Gasoline;Manual;Used;;/offers/harley-davidson-fat-boy-gasoline-black-4f6865c6-2267-d91f-e053-0100007f59b4
10500;6750;29.0;Zero Zero DS;Jan-18;Electric;;Used;14.4 Akku;/offers/zero-zero-ds-14-4-akku-electric-green-b0087d5d-8131-4f9b-b75f-5644276a9b92
8000;16500;95.0;Yamaha MT-01;Mei-09;Gasoline;;Used;;/offers/yamaha-mt-01-gasoline-blue-b4b6cac0-0eed-a506-e053-0100007fbf29
7500;10000;58.0;KTM 350 EXC;Jun-18;Gasoline;;Used;;/offers/ktm-350-exc-gasoline-orange-8911207f-bac9-4db6-83f1-24c0c4c84d0b
12000;19000;125.0;BMW R 1200 R;Jan-17;Gasoline;;Used;Full optional;/offers/bmw-r-1200-r-full-optional-gasoline-white-ac7abcb9-eff4-814b-e053-0100007feb38
8950;5220;19.0;MZ TS 250;Jan-76;;Manual;Used;"Volkspolizei""";/offers/mz-ts-250-volkspolizei-green-c3a2af3a-e0bd-48b4-a9a3-03ec736d086a
10500;65000;107.0;BMW R 1200 GS;Des-15;Gasoline;;Used;;/offers/bmw-r-1200-gs-gasoline-red-35abcac4-a5b5-353b-e053-0100007fecd0
9790;3700;;Kawasaki Versys 650;Jan-19;;Manual;Used;SE GRAND TOURER;/offers/kawasaki-versys-650-se-grand-tourer-black-661dca5a-9576-49a0-b025-da938d45a3b2
2250;900;10.0;Others;Mar-17;Gasoline;Manual;Used;Orcal Astor 125 ccm: Yamaha Motor;/offers/others-others-orcal-astor-125-ccm-yamaha-motor-gasoline-black-c27b49c2-1b94-ad3f-e053-0100007f2001
10000;12000;90.0;Honda CB 1100;Apr-17;Gasoline;;Used;;/offers/honda-cb-1100-gasoline-black-bd448ec3-10da-a95f-e053-0100007f68f1
7500;15999;116.0;Yamaha MT-09;Mei-15;Gasoline;;Used;racing blue;/offers/yamaha-mt-09-racing-blue-gasoline-grey-dc120467-6113-446a-81f1-73de2fd112a0
10500;8800;67.0;Harley-Davidson XL 1200;Apr-13;Gasoline;Manual;Used;;/offers/harley-davidson-xl-1200-gasoline-black-16eb38c7-30a4-d85b-e053-0100007f7269
13295;4857;160.0;KTM 1290 Super Adventure;Agu-19;Gasoline;Manual;Used;;/offers/ktm-1290-super-adventure-gasoline-orange-8fd653c4-a344-a615-e053-0100007f746b
9200;11150;167.0;Aprilia Tuono;Mei-12;Gasoline;Manual;Used;;/offers/aprilia-tuono-gasoline-black-d35e2bbc-aa10-5b4b-e053-0100007ff99f
10146;1926;105.0;BMW F 900 R;Nov-19;Gasoline;Manual;Used;Style Sport;/offers/bmw-f-900-r-style-sport-gasoline-silver-d0d2186c-fd80-45da-a84e-aa76a801fe53
10550;456;;Aprilia Tuono;Mar-21;Gasoline;;Used;660;/offers/aprilia-tuono-660-gasoline-black-32fb8080-82a4-48b6-8e9f-f4858881decf
7350;14248;39.0;Gilera Fuoco 500;Jan-16;Gasoline;Automatic;Used;LT;/offers/gilera-fuoco-500-lt-gasoline-black-e588adc4-6eed-495a-e053-0100007f1245
7400;1650;75.0;Yamaha Tracer 700;Agu-19;Gasoline;Manual;Used;;/offers/yamaha-tracer-700-gasoline-blue-8241b9c3-a17c-b019-e053-0100007f5959
475;8000000;1.0;TGB Bullet 50;Jan-12;Two Stroke Gasoline;;Used;;/offers/tgb-bullet-50-two-stroke-gasoline-blue-22e958bd-5976-2f3b-e053-0100007febb0
24500;5900;122.0;Harley-Davidson VRSC Night Rod;Sep-15;Gasoline;Manual;Used;VRSCDX Night Rod Special NL motor;/offers/harley-davidson-vrsc-night-rod-vrscdx-night-rod-special-nl-motor-gasoline-black-9d36752a-c99b-46f3-a136-8c94b89f6437
10990;37500;120.0;Kawasaki Versys 1000;Jun-17;Gasoline;Manual;Used;TOURER;/offers/kawasaki-versys-1000-tourer-gasoline-green-de28dc86-f19f-4b38-b27c-a52824451e77
7000;35000;90.0;Bimota YB 9;Mei-90;Gasoline;;Used;bellaria;/offers/bimota-yb-9-bellaria-gasoline-blue-d66fb69d-6efb-4466-bfe7-d03400d23034
6599;0;;Yamaha MT-03;Jan-21;;;New;ABS;/offers/yamaha-mt-03-abs-black-b94fb995-5903-4e4e-b84a-242cce997b22
11490;4472;76.0;BMW F 750 GS;Jan-20;Gasoline;;Used;#NAME?;/offers/bmw-f-750-gs-btw-aftrekbaar-gasoline-yellow-0d9a8bbe-c28f-4430-9dde-0433457ea7fe
